,PDB_ID,Num,Is_Answer,Total_energy,BackHbond,SideHbond,Energy_vdw,Electro,Energy_solvP,Energy_solvH,Energy_vdwclash,Entropy_sidec,Entropy_mainc,Water_bonds,UNK,Cis_bond,Energy_torsion,Backbone_vdwclash,Helix_dipole,Loop_entropy,Disulfide,Kn_electrostatic,Partial_covalent_interactions,Energy_ionisation,Entropy_complex
349,1MUJ,15,0,160.15,-120.514,-42.8689,-230.49200000000002,-9.01638,329.33,-289.71,89.0195,105.381,293.425,0,0,1.12406,39.7729,126.945,-0.9199290000000001,0,-4.28066,-0.727042,0,0.6261260000000001,0
350,1MUJ,16,0,174.25799999999998,-118.059,-37.9245,-229.919,-11.0908,335.17199999999997,-290.0,91.5087,107.167,290.015,0,0,1.12406,41.1437,126.96799999999999,-0.317079,0,-4.26377,-1.2498,0,0.952356,0
351,1MUJ,17,1,164.257,-121.33,-41.8883,-231.683,-8.82139,325.625,-295.502,99.4269,108.704,289.73400000000004,0,0,1.12406,44.0175,128.82,-0.773858,0,-4.26875,-0.956082,0,0.850146,0
352,1MUJ,18,0,153.334,-114.99600000000001,-35.7568,-229.985,-10.2083,331.718,-290.435,76.5736,102.334,289.226,0,0,1.12406,39.4509,128.526,-0.8872469999999999,0,-4.24946,-1.16489,0,0.590663,0
353,1MUJ,19,0,165.085,-121.103,-38.2873,-226.90599999999998,-8.167869999999999,323.219,-288.373,93.5596,104.17299999999999,292.077,0,0,1.12406,38.8976,129.054,-0.426382,0,-4.26846,-0.987174,0,0.553934,0
354,1MUJ,20,0,162.349,-121.209,-42.9557,-229.518,-8.75779,328.63,-291.293,94.6227,104.68,292.67,0,0,1.12406,38.8465,132.214,-0.9173530000000001,0,-4.26641,-0.6347149999999999,0,1.32745,0
355,1MUJ,21,0,165.17700000000002,-117.852,-40.9618,-227.333,-8.13574,326.60200000000003,-288.64599999999996,85.9767,105.462,289.039,0,0,1.12406,45.4227,128.334,-0.851549,0,-4.26197,-0.9400440000000001,0,0.532833,0
356,1MUJ,22,0,163.562,-118.839,-34.6351,-229.773,-8.64675,324.563,-293.047,94.8273,101.90799999999999,291.553,0,0,1.12406,39.2857,132.981,-0.776122,0,-4.27491,-0.468645,0,0.761456,0
357,1MUJ,23,0,159.493,-120.419,-38.9373,-225.13299999999998,-8.028880000000001,319.556,-286.966,88.6582,100.09899999999999,291.754,0,0,1.12406,43.1362,127.414,-0.903898,0,-4.269880000000001,-1.20049,0,1.02316,0
358,1MUJ,24,0,161.811,-117.76899999999999,-34.5393,-228.891,-9.098239999999999,329.86699999999996,-288.584,75.5813,102.37,292.13,0,0,1.12406,44.5529,129.687,-0.76371,0,-4.26489,-0.711022,0,0.806561,0
359,1MUJ,25,0,177.864,-116.73299999999999,-31.1345,-225.02900000000002,-8.32045,318.579,-286.688,89.9366,100.57700000000001,297.741,0,0,1.12406,42.5222,128.217,-0.347686,0,-4.27571,-0.627607,0,0.54003,0
360,1MUJ,26,0,160.852,-119.045,-38.0904,-220.885,-8.92034,320.98,-277.681,73.1846,101.055,291.29200000000003,0,0,1.12406,42.6841,126.09,-0.849002,0,-4.27535,-0.620854,0,0.8994190000000001,0
361,1MUJ,27,0,169.553,-119.72,-36.9242,-226.31099999999998,-9.04471,327.443,-285.144,85.06200000000001,101.681,293.737,0,0,1.12406,43.3128,129.524,-0.865619,0,-4.26745,-1.08979,0,0.561523,0
362,1MUJ,28,0,168.03099999999998,-119.14299999999999,-35.7741,-226.36900000000003,-8.50238,322.345,-286.27299999999997,87.3301,100.81700000000001,298.133,0,0,1.12406,39.8784,129.204,-1.0041200000000001,0,-4.2627,-0.8286469999999999,0,0.560373,0
363,1R5V,1,0,136.858,-116.09700000000001,-33.3886,-218.08,-8.322280000000001,313.057,-281.559,67.5858,102.545,275.884,0,0,1.12406,38.9463,119.353,-0.264559,0,-4.29345,-0.635274,0,0.355903,0
364,1R5V,2,0,159.72,-116.598,-32.3193,-217.386,-7.73475,313.064,-281.725,91.8179,105.03,277.65,0,0,1.12406,27.2832,120.191,-0.37182800000000005,0,0.0,-0.482746,0,0.369676,0
365,1R5V,3,0,144.099,-115.984,-31.3258,-221.75099999999998,-7.70533,317.58299999999997,-286.582,76.9394,104.094,273.874,0,0,1.12406,38.5826,120.473,-0.420379,0,-4.29103,-0.43217700000000003,0,0.393347,0
366,1R5V,4,1,115.83,-121.074,-37.0741,-222.593,-10.0234,317.421,-287.407,62.2764,111.258,277.39099999999996,0,0,1.12406,29.4507,119.73200000000001,-0.27669299999999997,0,-4.300730000000001,-0.944844,0,0.601873,0
367,1R5V,5,0,144.591,-122.196,-26.9856,-221.28099999999998,-6.791860000000001,316.753,-284.58099999999996,80.6449,101.387,278.63599999999997,0,0,1.12406,32.463,122.367,-0.0333543,0,-4.2947,-0.673995,0,0.42003900000000005,0
368,1R5W,1,0,181.264,-114.21799999999999,-31.8024,-223.828,-7.4586,322.858,-288.539,102.23100000000001,106.15700000000001,281.92400000000004,0,0,1.12406,38.1314,122.941,-1.1661299999999999,0,-4.286490000000001,-0.16198900000000002,0,0.300354,0
369,1R5W,2,0,176.043,-114.73700000000001,-30.4381,-223.003,-7.68527,323.051,-287.10900000000004,93.8014,102.50399999999999,286.603,0,0,1.12406,37.5982,126.38799999999999,-1.17367,0,-4.29496,-0.537419,0,0.340011,0
370,1R5W,3,0,184.80900000000003,-111.484,-30.4524,-224.778,-7.5129600000000005,324.565,-289.878,103.0,103.777,286.20599999999996,0,0,1.12406,35.9416,123.756,-1.06423,0,-4.28081,-0.7256239999999999,0,0.370275,0
371,1R5W,4,1,168.958,-117.605,-28.1142,-229.084,-9.97564,329.76300000000003,-295.69599999999997,96.9367,108.791,282.152,0,0,1.12406,36.5739,124.14399999999999,-1.1576,0,-4.292680000000001,-0.991532,0,0.5332020000000001,0
372,1R5W,5,0,191.97,-112.45200000000001,-22.0681,-225.718,-9.0069,331.19599999999997,-290.116,97.7721,102.639,285.394,0,0,1.12406,38.3942,130.414,-1.2254,0,-4.284009999999999,-0.257332,0,0.578978,0
373,1SJH,1,0,159.672,-117.447,-38.5261,-224.453,-14.0216,318.943,-285.568,96.0428,109.639,276.323,0,0,1.12406,42.9003,127.678,-0.193913,0,-4.27845,-1.3808,0,0.568804,0
374,1SJH,2,0,154.72799999999998,-116.915,-36.7375,-228.641,-14.8078,332.345,-288.936,83.7937,109.866,280.514,0,0,1.12406,38.0938,126.34200000000001,-0.268757,0,-4.27685,-0.8805700000000001,0,0.45502,0
375,1SJH,3,1,120.33200000000001,-118.97200000000001,-34.213,-225.49099999999999,-12.2206,323.849,-285.35400000000004,54.1001,109.10799999999999,280.357,0,0,1.12406,33.4677,125.56700000000001,-0.44804700000000003,0,-4.2955,-0.9757819999999999,0,0.29567,0
376,1SJH,4,0,151.211,-120.00299999999999,-34.8322,-226.92700000000002,-13.8045,329.52099999999996,-288.368,77.8108,109.63,278.52099999999996,0,0,1.12406,43.4356,130.05700000000002,-0.417896,0,-4.28266,-0.8426629999999999,0,0.64658,0
377,1SJH,5,0,140.928,-121.586,-44.4583,-226.097,-12.5894,326.995,-285.017,87.2744,112.169,275.82099999999997,0,0,1.12406,32.227,125.574,-0.226518,0,-4.291,-0.8697729999999999,0,0.453005,0
378,1T5W,1,0,141.981,-116.579,-34.7756,-219.136,-10.3343,321.849,-276.073,64.1394,100.711,277.814,0,0,1.12406,38.6758,127.38,-0.45024,0,-4.28873,-1.02732,0,0.33167199999999997,0
379,1T5W,2,0,125.64299999999999,-121.441,-39.7408,-222.041,-14.3029,321.496,-280.383,59.0603,105.946,280.829,0,0,1.12406,40.2275,127.369,-0.22655100000000003,0,-4.28688,-1.36006,0,0.7429359999999999,0
380,1T5W,3,1,123.78399999999999,-122.759,-42.7754,-229.076,-12.2065,330.978,-289.353,64.9336,110.00299999999999,282.186,0,0,1.12406,35.8269,128.625,-0.347902,0,-4.29036,-0.8567520000000001,0,0.398032,0
381,1T5W,4,0,136.007,-120.40899999999999,-40.6662,-227.40599999999998,-13.5431,329.45599999999996,-286.954,62.0818,111.681,282.55,0,0,1.12406,43.6229,128.563,-0.31448400000000004,0,-4.287030000000001,-1.32969,0,0.40114299999999997,0
382,1T5W,5,0,129.408,-118.766,-38.5242,-225.03400000000002,-16.1013,325.96,-284.741,71.3453,106.04899999999999,278.97,0,0,1.12406,34.4402,126.54299999999999,-0.395398,0,-4.28774,-1.36486,0,0.734647,0
383,1T5W,6,0,137.893,-120.583,-35.4881,-224.861,-14.3291,327.128,-284.343,69.7452,106.90899999999999,281.401,0,0,1.12406,36.9714,125.77600000000001,-0.420479,0,-4.28875,-1.81475,0,0.741541,0
384,1T5W,7,0,148.02200000000002,-124.425,-40.2902,-227.257,-14.5843,331.832,-285.532,80.2211,112.09299999999999,279.64,0,0,1.12406,40.7127,124.47399999999999,-0.296162,0,-4.28608,-1.7806,0,0.8490129999999999,0
385,2FSE,1,0,182.482,-109.322,-31.0839,-217.851,-9.42959,318.953,-275.697,97.934,102.48899999999999,278.098,0,0,1.12406,32.2704,150.399,-0.158939,0,-4.2533,-1.08748,0,0.495729,0
386,2FSE,2,0,202.50900000000001,-109.846,-32.466,-218.52700000000002,-9.162989999999999,315.627,-276.927,122.04299999999999,102.205,278.73400000000004,0,0,1.12406,35.3508,144.671,-0.28147300000000003,0,-4.24932,-1.42066,0,0.307137,0
387,2FSE,3,1,196.023,-109.925,-32.896,-218.043,-10.5354,320.33299999999997,-274.789,103.29700000000001,101.65100000000001,283.948,0,0,1.12406,37.4468,142.45600000000002,0.00756637,0,-4.26109,-1.61032,0,0.27516599999999997,0
388,2FSE,4,0,212.00599999999997,-110.574,-31.0622,-220.987,-8.143369999999999,324.422,-278.893,119.397,101.43799999999999,285.184,0,0,1.12406,35.3026,146.428,-0.313963,0,-4.25172,-0.8859610000000001,0,0.250796,0
389,2FSE,5,0,207.537,-109.788,-36.1164,-220.486,-11.6012,327.64,-277.033,110.68,104.226,284.33,0,0,1.12406,40.0568,150.10299999999998,-0.30042199999999997,0,-4.25946,-1.42135,0,0.485109,0
390,2FSE,6,0,214.145,-109.941,-28.3287,-216.37,-10.3457,319.755,-272.73,107.334,100.725,284.58299999999997,0,0,1.12406,43.1886,144.109,-0.264406,0,-4.25479,-1.12011,0,0.7901699999999999,0
391,2G9H,1,0,121.943,-122.64,-43.8255,-226.608,-12.4061,332.38300000000004,-285.113,56.4657,112.59100000000001,275.806,0,0,1.12406,39.7819,124.70299999999999,-0.356528,0,-4.274369999999999,-1.31626,0,0.33119299999999996,0
392,2G9H,2,0,128.089,-125.61200000000001,-43.0142,-227.805,-11.9383,333.20300000000003,-286.94599999999997,68.9736,112.60700000000001,276.931,0,0,1.12406,36.1441,119.801,-0.43488000000000004,0,-4.29062,-1.21602,0,0.364222,0
393,2G9H,3,1,104.117,-128.485,-48.5599,-229.426,-13.9584,327.034,-291.06,66.8305,108.88,277.825,0,0,1.12406,39.7609,118.71700000000001,-0.481914,0,-4.29061,-1.51125,0,0.436616,0
394,2G9H,4,0,125.97,-122.34100000000001,-39.4121,-224.81400000000002,-12.4135,323.781,-284.949,73.7534,105.684,275.05,0,0,1.12406,35.6054,118.527,-0.330953,0,-4.28219,-0.8981520000000001,0,0.413365,0
395,2G9H,5,0,129.362,-123.12,-38.2054,-226.43,-12.0517,329.629,-286.435,75.5994,108.095,274.594,0,0,1.12406,32.3933,121.677,-0.42108,0,-4.27541,-1.49405,0,0.359881,0
396,2NNA,1,0,152.129,-125.913,-46.4491,-226.50099999999998,-9.46291,327.069,-282.26599999999996,92.2615,106.3,281.308,0,0,1.12406,39.5236,125.6,-0.270929,0,-4.28012,-0.658171,0,0.343314,0
397,2NNA,2,0,142.872,-122.288,-37.7325,-224.956,-6.9848300000000005,323.89599999999996,-283.786,80.1975,102.90799999999999,281.751,0,0,1.12406,34.0675,125.93,-0.519888,0,-4.287380000000001,-0.932642,0,0.414497,0
398,2NNA,3,0,146.41899999999998,-122.64,-36.1418,-226.153,-6.49169,323.91700000000003,-283.975,77.6544,102.495,281.34,0,0,1.12406,39.9712,124.412,-0.38679,0,-4.29425,-0.526467,0,0.526776,0
399,2NNA,4,0,153.754,-124.434,-38.5641,-226.56,-3.38665,325.65,-285.177,86.1198,102.51799999999999,280.154,0,0,1.12406,40.4834,122.876,-0.426329,0,-4.2838199999999995,0.0731957,0,0.463483,0
400,2NNA,5,0,135.47,-126.85,-45.6926,-225.327,-6.30237,325.087,-282.10200000000003,69.4721,106.713,280.283,0,0,1.12406,44.0648,123.17299999999999,-0.359147,0,-4.29863,-0.739204,0,0.39703299999999997,0
401,2NNA,6,0,127.656,-125.22,-43.9936,-227.174,-7.08812,327.68699999999995,-283.673,66.3626,104.14200000000001,282.58099999999996,0,0,1.12406,37.9837,123.285,-0.5946670000000001,0,-4.28872,-0.755292,0,0.5630609999999999,0
402,2NNA,7,1,119.23700000000001,-124.402,-46.8919,-226.847,-9.41262,325.624,-284.52099999999996,66.1778,105.162,280.483,0,0,1.12406,37.0954,122.87899999999999,-0.405934,0,-4.25904,-0.360167,0,0.6704439999999999,0
403,2NNA,8,0,129.205,-126.485,-45.8863,-226.864,-6.31992,326.188,-283.78700000000003,70.3055,108.626,281.057,0,0,1.12406,36.4457,122.042,-0.529517,0,-4.27907,-0.769792,0,0.378911,0
404,2NNA,9,0,164.4,-121.586,-42.9742,-229.91,-10.5879,332.411,-288.689,87.7814,112.109,280.885,0,0,1.12406,49.4229,124.667,-0.544268,0,-4.28568,-1.13047,0,0.374902,0
405,2NNA,10,0,138.195,-126.274,-44.143,-228.03900000000002,-8.8345,330.548,-284.595,75.7782,105.022,279.934,0,0,1.12406,43.1444,122.925,-0.373546,0,-4.2884,-1.22746,0,0.418113,0
406,2Q6W,1,0,143.78799999999998,-129.591,-46.6987,-236.915,-8.95872,342.725,-297.732,93.9689,110.51,279.555,0,0,1.12406,40.7143,146.70600000000002,-0.170764,0,-4.268330000000001,-1.53691,0,1.06202,0
407,2Q6W,2,1,127.90799999999999,-128.32,-46.9554,-240.709,-17.6166,347.80699999999996,-304.375,101.891,108.025,277.311,0,0,1.12406,35.0047,152.273,-0.351162,0,-4.26393,-1.75154,0,1.08685,0
408,2Q6W,3,0,159.817,-125.485,-43.8971,-239.59900000000002,-16.7575,352.524,-301.128,110.964,110.74,279.305,0,0,1.12406,37.316,154.92700000000002,-0.20960900000000002,0,-4.26459,-1.82387,0,1.00918,0
409,2Q6W,4,0,152.722,-121.22399999999999,-39.5593,-234.87099999999998,-15.3582,343.934,-296.572,95.0348,109.617,278.33299999999997,0,0,1.12406,37.4354,152.178,-0.218813,0,-4.26521,-1.6745299999999999,0,0.988267,0
410,2SEB,1,0,130.39700000000002,-122.991,-40.9803,-226.41,-8.67842,331.02099999999996,-285.89,71.7397,101.866,275.67400000000004,0,0,1.12406,37.7358,126.772,-0.176703,0,-4.28629,-0.684092,0,1.33408,0
411,2SEB,2,0,125.221,-120.41799999999999,-41.4356,-227.669,-12.7335,332.98800000000006,-288.134,69.2501,105.225,276.466,0,0,1.12406,34.6204,125.71,-0.231062,0,-4.28367,-1.34236,0,1.7943200000000001,0
412,2SEB,3,1,108.835,-124.234,-42.047,-228.41099999999997,-16.2624,335.30300000000005,-288.846,57.0099,106.052,278.039,0,0,1.12406,35.3199,128.33100000000002,-0.194994,0,-4.28338,-1.48215,0,1.7476099999999999,0
413,2SEB,4,0,132.08700000000002,-121.618,-36.9564,-228.037,-12.9004,338.102,-286.487,67.0714,107.334,281.26099999999997,0,0,1.12406,27.4661,131.181,-0.190139,0,-4.28798,-1.52204,0,1.7279400000000003,0
414,3C5J,1,0,137.266,-128.183,-41.8537,-224.34599999999998,-7.316260000000001,317.685,-287.845,86.5196,108.596,276.665,0,0,1.12406,37.1047,116.39200000000001,-0.481151,0,0.0,-1.48163,0,1.07839,0
415,3C5J,2,0,149.232,-122.29799999999999,-34.8767,-229.207,-13.7155,327.638,-295.047,94.4185,108.62,275.785,0,0,1.12406,37.3981,121.985,-0.526853,0,0.0,-1.8393,0,1.75901,0
416,3C5J,3,1,122.859,-128.042,-37.9234,-224.484,-6.13339,316.504,-289.415,76.4776,103.08,278.205,0,0,1.12406,33.9948,120.167,-0.45210200000000006,0,0.0,-0.634278,0,0.557128,0
417,3C5J,4,0,137.886,-122.036,-33.6363,-224.83700000000002,-8.17079,325.202,-287.272,72.2993,103.32799999999999,277.363,0,0,1.12406,35.5841,123.031,-0.25054099999999996,0,0.0,-1.47021,0,0.658375,0
418,3C5J,5,0,150.372,-126.161,-42.2378,-227.946,-9.47436,324.495,-293.48400000000004,95.8971,106.601,280.409,0,0,1.12406,41.5767,125.21,-0.534633,0,0.0,-0.930424,0,1.03734,0
419,3PDO,1,0,129.694,-123.023,-36.5267,-229.59599999999998,-14.9605,329.741,-291.345,69.1334,112.646,280.595,0,0,1.12406,37.6349,127.281,-0.384949,0,-4.29606,-1.7970400000000002,0,0.7476119999999999,0
420,3PDO,2,0,124.15899999999999,-120.57700000000001,-40.0358,-226.774,-15.4704,327.73,-287.797,66.9621,108.705,281.83099999999996,0,0,1.12406,34.4201,123.90700000000001,-0.330449,0,-4.28924,-1.6995,0,0.36098800000000003,0
421,3PDO,3,0,115.512,-126.225,-43.7536,-229.77900000000002,-12.4834,327.02299999999997,-292.938,64.2503,112.961,281.563,0,0,1.12406,39.696999999999996,130.63,-0.5625,0,-4.29787,-1.4731,0,0.406565,0
422,3PDO,4,0,110.82799999999999,-124.83,-38.6563,-228.74,-12.4348,328.60900000000004,-289.872,55.4118,112.568,279.51,0,0,1.12406,33.6966,122.08200000000001,-0.380799,0,-4.297540000000001,-1.25865,0,0.37903600000000004,0
423,3PDO,5,0,105.774,-127.87100000000001,-38.5143,-230.092,-12.3991,328.98400000000004,-292.613,54.5409,113.236,284.195,0,0,1.12406,31.1279,124.07700000000001,-0.38372,0,-4.30054,-1.6105,0,0.35241500000000003,0
424,3PDO,6,1,106.985,-127.18,-42.6565,-233.553,-13.4927,326.399,-298.95599999999996,67.5441,118.36399999999999,280.691,0,0,1.12406,34.0755,125.32,-0.362227,0,-4.30082,-1.09944,0,0.38748299999999997,0
425,3PDO,7,0,109.314,-128.201,-42.4934,-231.18099999999998,-11.9525,328.16900000000004,-292.267,57.6596,112.084,281.306,0,0,1.12406,40.8061,123.756,-0.416937,0,-4.2974,-1.44136,0,0.41549300000000006,0
426,3PDO,8,0,130.803,-127.948,-37.5609,-230.783,-11.535,327.556,-295.17900000000003,75.7704,113.891,281.939,0,0,1.12406,39.3109,126.941,-0.320387,0,-4.29862,-1.5150299999999999,0,0.351572,0
427,3PDO,9,0,106.711,-127.542,-32.9609,-228.543,-13.1632,323.768,-291.335,58.2496,109.13799999999999,280.892,0,0,1.12406,32.7035,123.762,-0.502761,0,-4.30403,-1.57679,0,0.763934,0
428,3PDO,10,0,121.61,-124.08,-40.7228,-229.201,-14.8515,331.48900000000003,-290.335,64.4447,113.792,282.01099999999997,0,0,1.12406,33.4714,121.916,-0.485546,0,-4.29582,-1.51676,0,0.7669199999999999,0
429,3PDO,11,0,99.1485,-127.18299999999999,-43.1216,-228.697,-12.3216,322.158,-292.002,55.0009,112.12200000000001,280.002,0,0,1.12406,37.5382,121.538,-0.41239,0,-4.29937,-1.5270700000000001,0,0.7666649999999999,0
430,4H26,1,0,162.53,-115.322,-35.9391,-227.997,-10.7808,334.245,-290.16900000000004,86.7298,108.435,273.82,0,0,1.12406,43.5515,126.965,-0.33803,0,-4.29017,-1.0188,0,0.48,0
431,4H26,2,0,160.744,-117.009,-33.6067,-228.981,-8.50088,332.856,-293.684,91.8433,107.40700000000001,277.138,0,0,1.12406,37.1271,124.685,-0.23928200000000002,0,-4.28684,-0.963145,0,0.518212,0
432,4H26,3,1,123.671,-118.939,-43.1332,-225.11,-9.94862,325.003,-288.39099999999996,66.765,110.819,276.58799999999997,0,0,1.12406,34.2936,124.12,-0.548375,0,-4.28878,-1.5148700000000002,0,0.952895,0
433,4I5B,1,1,101.085,-122.52799999999999,-47.2633,-225.05200000000002,-17.6392,329.52099999999996,-282.985,50.4811,111.194,273.351,0,0,1.12406,36.5633,119.4,-0.242827,0,-4.27027,-1.5513299999999999,0,0.382402,0
434,4I5B,2,0,131.59799999999998,-120.381,-39.5918,-226.87400000000002,-13.8668,330.76300000000003,-286.744,76.0667,108.713,273.883,0,0,1.12406,34.0693,120.719,-0.46487700000000004,0,-4.28848,-1.18008,0,0.370081,0
435,4I5B,3,0,121.17,-128.215,-42.6755,-226.795,-12.2423,325.404,-288.491,74.7792,109.49799999999999,276.79900000000004,0,0,1.12406,37.6076,121.725,-0.418067,0,-4.28381,-1.3145200000000001,0,0.393192,0
436,4I5B,4,0,139.231,-126.113,-42.3333,-225.912,-12.7372,327.788,-286.767,81.8985,111.728,277.28,0,0,1.12406,38.7773,118.82,-0.484799,0,-4.28233,-1.51223,0,0.777312,0
437,4IS6,1,0,169.421,-108.745,-37.2745,-228.40200000000002,-14.6236,333.88199999999995,-288.95799999999997,90.0232,105.675,283.029,0,0,1.12406,38.259,129.731,-0.203282,0,-4.29534,-1.85854,0,1.7884099999999998,0
438,4IS6,2,0,157.908,-121.04700000000001,-38.9896,-226.43900000000002,-13.1935,331.972,-284.031,77.3659,108.098,289.752,0,0,1.12406,37.9573,128.391,-0.7890159999999999,0,-4.17557,-1.13645,0,1.4397,0
439,4IS6,3,0,181.382,-116.069,-41.1836,-232.87,-4.41096,338.061,-294.346,95.3557,108.67399999999999,289.16900000000004,0,0,1.12406,41.6176,127.12100000000001,-0.654559,0,-4.2739,-0.208823,0,1.39919,0
440,4IS6,4,0,187.358,-112.934,-33.024,-229.62,-15.1473,334.37,-292.153,101.47200000000001,104.853,286.747,0,0,1.12406,46.6806,130.289,-0.49493000000000004,0,-4.271780000000001,-2.15942,0,1.9153099999999998,0
441,4IS6,5,1,148.47899999999998,-113.06200000000001,-41.6403,-230.977,-15.8331,338.98699999999997,-292.478,78.6416,107.929,286.101,0,0,1.12406,35.0165,126.235,-0.714666,0,-4.27647,-1.6983400000000002,0,1.3597299999999999,0
442,4IS6,6,0,154.056,-114.712,-33.8653,-230.85299999999998,-9.94375,335.51,-291.774,75.2128,103.41799999999999,286.117,0,0,1.12406,38.2677,126.87200000000001,-0.609743,0,-4.274380000000001,-0.8636020000000001,0,1.30253,0
443,4IS6,7,0,154.498,-116.37700000000001,-38.9538,-230.358,-15.7305,338.675,-291.303,76.0282,107.22200000000001,289.375,0,0,1.12406,40.3106,126.54899999999999,-0.855246,0,-4.27616,-1.93905,0,1.55479,0
444,4IS6,8,0,168.36,-118.529,-40.9532,-227.795,-13.6696,338.221,-285.611,87.4953,106.015,287.387,0,0,1.12406,38.9582,124.118,-0.5831970000000001,0,-4.27133,-0.800072,0,1.37171,0
445,4MDJ,1,0,126.541,-119.86399999999999,-44.1211,-229.21099999999998,-20.7223,336.98699999999997,-288.166,80.693,107.27799999999999,272.41200000000003,0,0,1.12406,36.2004,119.92,-0.46671,0,-4.28301,-3.08671,0,1.76825,0
446,4MDJ,2,0,111.67200000000001,-120.56,-42.226000000000006,-225.768,-14.2769,326.672,-286.875,72.84,102.046,271.561,0,0,1.12406,32.4719,115.594,-0.348586,0,-4.27703,-2.45782,0,1.74673,0
447,4MDJ,3,1,111.52,-125.083,-45.7246,-230.24200000000002,-13.2554,333.074,-292.305,70.8277,108.463,275.093,0,0,1.12406,34.984,121.271,-0.49616899999999997,0,-4.284730000000001,-2.3766,0,1.72055,0
448,4MDJ,4,0,112.499,-124.302,-41.7974,-234.225,-11.5485,338.55699999999996,-297.967,72.8787,108.36399999999999,273.313,0,0,1.12406,32.9655,120.904,-0.24033000000000002,0,-4.2649300000000006,-2.27984,0,1.9201400000000002,0
449,4MDJ,5,0,118.546,-120.73299999999999,-44.0639,-229.399,-14.2086,334.952,-290.217,70.4323,107.205,275.551,0,0,1.12406,33.6221,117.266,-0.626383,0,-4.27882,-2.57747,0,1.7650099999999997,0
450,4OV5,1,0,128.47799999999998,-120.037,-37.4245,-222.59599999999998,-11.1984,318.265,-282.918,70.7904,106.95200000000001,276.781,0,0,1.12406,34.0602,118.13600000000001,-0.193642,0,-4.3110599999999994,-1.22576,0,0.40997799999999995,0
451,4OV5,2,0,151.186,-118.945,-38.4265,-225.74099999999999,-13.7733,326.95599999999996,-285.36400000000003,90.2507,105.507,277.188,0,0,1.12406,37.7617,118.555,-0.18429700000000002,0,-4.30684,-1.693,0,0.832616,0
452,4OV5,3,0,136.32299999999998,-115.584,-37.5509,-228.083,-14.677999999999999,326.64599999999996,-287.556,77.1496,110.274,279.447,0,0,1.12406,30.454,118.005,-0.0759301,0,-4.30052,-1.47106,0,0.527644,0
453,4OV5,4,1,123.506,-119.40700000000001,-37.4506,-225.55,-14.6402,324.469,-285.401,63.8059,109.96,280.676,0,0,1.12406,31.0743,118.81700000000001,-0.168935,0,-4.30891,-1.65841,0,0.98067,0
454,4OV5,5,0,132.759,-118.90700000000001,-32.9602,-229.88299999999998,-11.7231,326.885,-290.83799999999997,76.98100000000001,106.61200000000001,277.671,0,0,1.12406,32.8302,118.14299999999999,-0.17711400000000002,0,-4.2943,-1.5090299999999999,0,0.948168,0
455,4OV5,6,0,121.506,-119.95700000000001,-34.9923,-225.208,-9.753680000000001,323.138,-284.972,60.5856,106.73200000000001,277.80400000000003,0,0,1.12406,32.1669,119.105,-0.0737704,0,-4.31973,-1.3343,0,0.5651930000000001,0
456,4X5W,1,0,131.205,-120.318,-41.9754,-224.72,-14.6873,328.12,-283.353,73.6794,112.588,279.566,0,0,1.12406,27.5571,118.678,-0.9192450000000001,0,-4.29356,-1.45287,0,0.28979699999999997,0
457,4X5W,2,0,132.153,-118.35600000000001,-39.2331,-226.283,-20.1906,331.51800000000003,-284.993,66.5164,109.853,281.108,0,0,1.12406,37.3787,123.556,-0.329458,0,-4.29482,-2.0121700000000002,0,0.346227,0
458,4X5W,3,0,140.607,-117.051,-31.1103,-225.768,-11.0271,323.369,-287.481,70.3311,104.671,277.728,0,0,1.12406,42.0956,121.26899999999999,-0.502514,0,-4.29438,-1.79614,0,0.318308,0
459,4X5W,4,0,118.74600000000001,-122.38600000000001,-34.7762,-224.709,-13.3146,323.675,-283.369,54.7769,109.66,279.7,0,0,1.12406,34.0417,119.756,-0.50866,0,-4.29124,-1.27635,0,0.400022,0
460,4X5W,5,0,137.915,-118.79799999999999,-28.3629,-228.102,-13.6047,328.716,-290.981,67.016,105.25,283.21299999999997,0,0,1.12406,39.0836,122.366,-0.945738,0,-4.305,-1.7525,0,0.363638,0
461,4X5W,6,1,109.749,-120.986,-41.4691,-229.386,-11.4646,325.985,-291.863,54.9574,110.81700000000001,278.455,0,0,1.12406,39.9083,125.6,-0.795575,0,-4.28723,-1.5878700000000001,0,0.34265,0
462,4X5W,7,0,132.541,-117.09,-38.1717,-226.352,-14.0682,326.454,-285.16900000000004,67.1176,110.929,280.471,0,0,1.12406,33.1256,118.913,-0.59267,0,-4.28937,-1.3392,0,0.390908,0
463,4X5W,8,0,129.856,-120.311,-41.4437,-227.614,-13.0008,324.454,-290.265,75.3675,106.682,281.97700000000003,0,0,1.12406,38.8951,125.27799999999999,-0.45386899999999997,0,-4.28995,-1.60866,0,0.342591,0
464,4X5W,9,0,134.563,-120.516,-33.971,-223.451,-12.3609,321.745,-283.382,61.5841,104.546,283.022,0,0,1.12406,42.1152,120.565,-0.7446010000000001,0,-4.28418,-1.21361,0,0.350207,0
465,4X5W,10,0,133.187,-121.182,-39.6498,-226.763,-12.3764,324.278,-288.533,69.2868,108.71799999999999,281.481,0,0,1.12406,42.7242,122.17,-0.536229,0,-4.2952,-1.46484,0,0.375203,0
